Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,EV Total Port Count (Beta),EV CHAdeMO Port Count (Beta),EV J1772 Port Count (Beta),EV CCS Port Count (Beta),EV NEMA 14-50 Port Count (Beta),EV NEMA 515 Port Count (Beta),EV NEMA 520 Port Count (Beta),EV Tesla Port Count (Beta),EV CCS 150+ kW Port Count (Beta)
ELEC,BUTLER KIA BUTLER KIA,4950 Crater Lake Ave,,Medford,OR,97504,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.388038,-122.855112,2022-11-10,205461,2022-11-10 01:13:39 UTC,,,,2022-01-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,Columbia George Outlets - Tesla Supercharger,450 NW 257th Way,,Troutdale,OR,97060,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,45.542901,-122.38935,2022-02-10,205567,2022-02-10 19:42:29 UTC,P,,,2022-01-24,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,8,0,0,0,0,0,0,8,0
ELEC,The Dylan Apartments,3883 South Moody Avenue,,Portland,OR,97239,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,5,,,SemaCharge Network,https://semaconnect.com/,GPS,45.4952597,-122.672235,2022-11-10,205577,2022-11-10 00:33:34 UTC,,,,2022-01-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$3.00/Hr Parking Fee , $0.15/kWh Energy Fee",,,,,,,,,,,5,0,5,0,0,0,0,0,0
ELEC,LANE COUNTY LC P&P (NORTH),2699 Roosevelt Blvd,,Eugene,OR,97402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.06525,-123.13613,2022-11-10,205653,2022-11-10 01:13:16 UTC,,,,2022-02-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,Mill City - Moutain Ridge Café,320 NW Santiam Blvd,,Mill City,OR,97360,,866-300-3827,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,1,,EVCS,https://evcs.com,GPS,44.756505,-122.479931,2022-02-10,205813,2022-02-10 19:42:29 UTC,P,,,2022-02-04,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,RESTAURANT,,,,,,,,,,,,,,,,,false,2,1,1,1,0,0,0,0,0
ELEC,FGL&P KNIGHT HALL,2204 College Way,,Forest Grove,OR,97116,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.522515,-123.111281,2022-11-10,205864,2022-11-10 01:13:27 UTC,,,,2022-02-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,FGL&P PACIFICCOLLEGE,2015 Pacific Ave,,Forest Grove,OR,97116,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.519856,-123.110966,2022-11-10,205865,2022-11-10 01:13:27 UTC,,,,2022-02-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,FGL&P CEDAR/21ST,2037 Cedar St,,Forest Grove,OR,97116,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.520883,-123.106296,2022-11-10,205866,2022-11-10 01:13:27 UTC,,,,2022-02-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,SEA BREEZE IC STATION 1,102 US-101,,Rockaway Beach,OR,97136,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.613187,-123.943612,2022-11-10,205953,2022-11-10 01:13:49 UTC,,,,2022-02-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,CWS EVC ABC,2550 SW Hillsboro Hwy,,Hillsboro,OR,97123,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.501386,-122.990416,2022-11-10,206080,2022-11-10 01:09:45 UTC,,,,2022-02-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,CPI PHILOMATH PUBLIC 1,6990 W Hills Rd,,Philomath,OR,97370,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.556868,-123.334439,2022-11-10,206148,2022-11-10 01:11:59 UTC,,,,2022-02-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,CPI PHILOMATH PUBLIC 2,6990 W Hills Rd,,Philomath,OR,97370,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.55694,-123.334371,2022-11-10,206149,2022-11-10 01:11:59 UTC,,,,2022-02-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,The Setting Inn Willamette Valley,20300 OR-240,,Newberg,OR,97132,,503-554-9528,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,45.314376569675,-123.029333756599,2022-03-07,206608,2022-03-07 19:49:53 UTC,P,,,2022-02-14,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,false,1,0,1,0,0,0,0,0,0
ELEC,"Kroger-Fred Meyer 255 (Portland, OR)",6850 N Lombard St,,Portland,OR,97203,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,45.58512,-122.73873,2022-11-10,206716,2022-11-10 01:22:54 UTC,,,,2022-02-18,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,4,0,0,4,0,0,0,0,4
ELEC,SOUTH LOT SPOT 1,1115 Pacific Ave,,Tillamook,OR,97141,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.44957,-123.84292,2022-11-10,206832,2022-11-10 01:09:10 UTC,,,,2022-02-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,HOLMES & CO HOLMES & CO,7128 SW Gonzaga Street,,Tigard,OR,97223,,888-758-4389,E,,Public,Mon 5:00pm - 12:00am; Tue 5:00pm - 12:00am; Wed 5:00pm - 12:00am; Thu 5:00pm - 12:00am; Fri 5:00pm - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.42826,-122.750484,2022-11-10,206920,2022-11-10 01:14:04 UTC,,,,2022-02-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,SVC ENTRANCE FRONT SERVICE,9345 SW Canyon Rd,,Portland,OR,97225,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.49554,-122.77319,2022-11-10,207106,2022-11-10 01:09:41 UTC,,,,2022-02-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,CWS EVC DURHAM TPS,16060 SW 85th Ave,,Portland,OR,97224,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.403337,-122.763435,2022-11-10,207124,2022-11-10 01:14:13 UTC,,,,2022-02-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,MB OF MEDFORD CUST FASTCHARGE,3240 Crater Lake Ave,,Medford,OR,97504,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.364248,-122.854661,2022-11-10,207181,2022-11-10 01:14:05 UTC,,,,2022-02-26,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0
ELEC,Yamhill Valley Vineyard,16250 SW Oldsville Rd,,McMinnville,OR,97128,,503-843-3100,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,45.1502998639671,-123.288371611728,2022-03-07,207317,2022-03-07 19:49:53 UTC,P,,,2022-02-22,,,,,J1772 TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,BREWERY_DISTILLERY_WINERY,,,,,,,,,,,,,,,,,false,2,0,1,0,0,0,0,1,0
ELEC,Kookoolan Farms,15713 OR-47,,Yamhill,OR,97148,,503-730-7535,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,45.3303886301857,-123.184234752883,2022-03-07,207318,2022-03-07 19:49:53 UTC,P,,,2022-02-22,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER,,,,,,,,,,,,,,,,,true,2,0,2,0,0,0,0,0,0
ELEC,Domaine Divio Vineyard,16435 NE Lewis Rogers Ln,,Newberg,OR,97132,,503-334-0903,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,45.3351981651795,-123.066957436204,2022-03-07,207319,2022-03-07 19:49:53 UTC,P,,,2022-02-22,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,BREWERY_DISTILLERY_WINERY,,,,,,,,,,,,,,,,,false,1,0,0,0,0,0,0,1,0
ELEC,Willamette Valley Bed and Breakfast,23535 Old Yamhill Rd,,Newberg,OR,97132,,425-495-1181,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,45.3120108821898,-122.996275129344,2022-03-07,207320,2022-03-07 19:49:53 UTC,P,,,2022-02-22,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,B_AND_B,,,,,,,,,,,,,,,,,true,2,0,2,0,0,0,0,0,0
ELEC,Blakeslee Vineyard Estate,20875 SW Chapman Rd,,Sherwood,OR,97140,,503-625-6902,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,45.3488137843717,-122.892951600772,2022-03-07,207321,2022-03-07 19:49:53 UTC,P,,,2022-02-22,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,BREWERY_DISTILLERY_WINERY,,,,,,,,,,,,,,,,,true,1,0,1,0,0,0,0,0,0
ELEC,Landmark Ford,12000 SW 66th Ave,,Tigard,OR,97223,,888-365-3925,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,45.4314100123695,-122.74631962662,2022-03-07,207322,2022-03-07 19:49:53 UTC,P,,,2022-02-22,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAR_DEALER,,,,,,,,,,,,,,,,,false,2,0,2,0,0,0,0,0,0
ELEC,Broadway Tower Garage,1455 SW Broadway,,Portland,OR,97201,,,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,45.5147579923564,-122.682495456568,2022-03-07,207323,2022-03-07 19:49:53 UTC,P,,,2022-02-22,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_GARAGE,,,,,,,,,,,,,,,,,false,2,0,2,0,0,0,0,0,0
ELEC,Walgreens,640 SE Cesar Estrada Chavez Blvd,,Portland,OR,97214,,503-238-6053,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,45.5163341059912,-122.622071536299,2022-03-07,207324,2022-03-07 19:49:53 UTC,P,,,2022-02-22,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PHARMACY,,,,,,,,,,,,,,,,,false,1,0,1,0,0,0,0,0,0
ELEC,Best Western Plus Portland Airport,11938 NE Airport Way,,Portland,OR,97220,,503-251-9991,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,45.5664265172707,-122.539846985092,2022-03-07,207325,2022-03-07 19:49:53 UTC,P,,,2022-02-22,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,false,1,0,1,0,0,0,0,0,0
ELEC,Tru by Hilton Portland Airport,7077 NE 82nd Ave,,Portland,OR,97220,,503-252-7077,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,4,,,Non-Networked,,GPS,45.57411854625,-122.580103177869,2022-03-07,207326,2022-03-07 19:49:53 UTC,P,,,2022-02-22,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,false,4,0,4,0,0,0,0,0,0
ELEC,Escape Games PDX,2636 NW 26th Ave #2,,Portland,OR,97210,,503-208-7353,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,45.5412910392791,-122.705556634172,2022-03-07,207327,2022-03-07 19:49:53 UTC,P,,,2022-02-22,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER_ENTERTAINMENT,,,,,,,,,,,,,,,,,false,1,0,1,0,0,0,0,0,0
ELEC,Element Portland Beaverton,15655 NW Blueridge Dr,,Beaverton,OR,97006,,971-329-4100,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,45.5246597038625,-122.838081042476,2022-03-07,207328,2022-03-07 19:49:53 UTC,P,,,2022-02-22,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,false,2,0,2,0,0,0,0,0,0
ELEC,NAPA Auto Parts,18840 SW Shaw St,,Aloha,OR,97078,,503-591-1165,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,45.4936644057987,-122.8711755469,2022-03-07,207329,2022-03-07 19:49:53 UTC,P,,,2022-02-22,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AUTO_REPAIR,,,,,,,,,,,,,,,,,true,1,0,1,0,0,0,0,0,0
ELEC,BRANDT AC HOTEL 1,15705 NW Blueridge Dr,,Beaverton,OR,97006,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.525632,-122.839308,2022-11-10,207456,2022-11-10 01:14:16 UTC,,,,2022-03-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,BRANDT AC HOTEL 3,15705 NW Blueridge Dr,,Beaverton,OR,97006,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.525553,-122.839202,2022-11-10,207457,2022-11-10 01:14:16 UTC,,,,2022-03-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,BRANDT AC HOTEL 2,15705 NW Blueridge Dr,,Beaverton,OR,97006,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.525575,-122.839352,2022-11-10,207458,2022-11-10 01:14:16 UTC,,,,2022-03-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,Cottage Grove - Lane Community College Campus,1275 S River Road,Cottage Grove Lane Community College Campus,Cottage Grove,OR,97424,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,43.787739416677,-123.07115012751,2022-11-10,207480,2022-11-10 00:33:34 UTC,,,,2022-03-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.50/Hr Parking Fee,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,ADIDAS ADIDAS GGA,5030 N Greeley Ave,,Portland,OR,97217,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.560128,-122.693299,2022-11-10,207577,2022-11-10 01:08:15 UTC,,,,2022-03-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,ADIDAS ADIDAS GGB,5030 N Greeley Ave,,Portland,OR,97217,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.560136,-122.693291,2022-11-10,207578,2022-11-10 01:08:15 UTC,,,,2022-03-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,ADIDAS ADIDAS GGC,5030 N Greeley Ave,,Portland,OR,97217,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.560136,-122.693288,2022-11-10,207579,2022-11-10 01:08:16 UTC,,,,2022-03-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,"Walgreens - Portland, OR #5647",6116 NE MLK Blvd,,Portland,OR,97211,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,45.5669825,-122.6612147,2022-11-10,207721,2022-11-10 00:33:34 UTC,,,,2022-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,LANE COUNTY LC MT. PISGAH,34901 Frank Parrish Rd,,Eugene,OR,97405,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.007023,-122.98141,2022-11-10,207748,2022-11-10 01:14:22 UTC,,,,2022-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,The Hotel Zags Portland,515 SW Clay,"Valet
",Portland,OR,97201,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,45.514061,-122.681065,2022-10-05,207872,2022-10-05 22:58:47 UTC,,,,2022-03-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,ADIDAS ADIDAS YP2A,5060 N Greeley Ave,,Portland,OR,97217,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.559046,-122.693602,2022-11-10,211811,2022-11-10 00:46:55 UTC,,,,2022-03-17,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,ADIDAS ADIDAS SPA,5115 N Greeley Ave,,Portland,OR,97217,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.560436,-122.695482,2022-11-10,211812,2022-11-10 00:46:58 UTC,,,,2022-03-17,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,ADIDAS ADIDAS GP1A,5030 N Greeley Ave,,Portland,OR,97217,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.560048,-122.692928,2022-11-10,211820,2022-11-10 01:08:12 UTC,,,,2022-03-17,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,ADIDAS ADIDAS GP1B,5030 N Greeley Ave,,Portland,OR,97217,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.560107,-122.69296,2022-11-10,211821,2022-11-10 01:08:12 UTC,,,,2022-03-17,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,ADIDAS ADIDAS GP1C,5030 N Greeley Ave,,Portland,OR,97217,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.560147,-122.692994,2022-11-10,211822,2022-11-10 01:08:16 UTC,,,,2022-03-17,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,CRPUD ST HELENS DC2,260 S 2nd St,,St. Helens,OR,97051,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.862841,-122.798995,2022-11-10,211835,2022-11-10 01:13:59 UTC,,,,2022-03-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0
ELEC,CRPUD ST HELENS DC1,260 S 2nd St,,St. Helens,OR,97051,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.862833,-122.798995,2022-11-10,211836,2022-11-10 01:13:59 UTC,,,,2022-03-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0
ELEC,"Kroger Fred Meyer 135 (Portland, OR)",3805 SE Hawthorne Blvd,,Portalnd,OR,97214,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,45.51349,-122.62407,2022-11-10,212640,2022-11-10 01:22:38 UTC,,,,2022-03-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,4,1,0,4,0,0,0,0,4
ELEC,LBCC  BCN1,931 NW Reiman Ave,,Corvallis,OR,97330,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.573486,-123.26228,2022-11-10,212716,2022-11-10 01:14:15 UTC,,,,2022-03-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,Cornelius - City Hall,213 North 14th Ave,,Cornelius,OR,97113,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,45.521677,-123.054738,2022-10-05,213080,2022-10-05 22:57:27 UTC,,,,2022-03-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,Thurman St,1631 NW Thurman St,,Portland,OR,97209,,855-885-9571,E,,Public,,,,,,,4,,,OpConnect,http://www.opconnect.com/,GPS,45.53591,-122.69023,2022-11-10,213375,2022-11-10 01:59:20 UTC,,,,2022-04-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,0
ELEC,BRIDGETOWN STAT GARAGE #59,1850 NW Front Ave,,Portland,OR,97209,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.536975,-122.685445,2022-11-10,213378,2022-11-10 00:48:24 UTC,,,,2022-04-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,BRIDGETOWN STAT GARAGE #60,1850 NW Front Ave,,Portland,OR,97209,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.536855,-122.685541,2022-11-10,213379,2022-11-10 00:48:24 UTC,,,,2022-04-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,BRIDGETOWN STAT GARAGE #61,1850 NW Front Ave,,Portland,OR,97209,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.536915,-122.685423,2022-11-10,213380,2022-11-10 00:48:25 UTC,,,,2022-04-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,BRIDGETOWN STAT GARAGE #58,1850 NW Front Ave,,Portland,OR,97209,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.536975,-122.685413,2022-11-10,213381,2022-11-10 00:48:25 UTC,,,,2022-04-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
